CREATION_DATE,OBJECT_ID,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE
2021-10-31T18:07:15,2021-030A,425.06.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-031A,1207.58.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T14:46:11,2021-031B,1209.03.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T06:26:11,2021-031C,1207.33.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T06:26:11,2021-031D,1204.55.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031E,1204.45.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031F,1209.25.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031G,1215.01.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031H,1215.04.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031J,1204.17.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031K,1210.16.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031L,1210.07.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031M,1203.08.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031N,1204.36.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031P,1207.12.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031Q,1207.43.00,PAYLOAD,MEDIUM,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031R,1218.09.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031S,1210.55.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031T,1210.39.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031U,1208.34.00,PAYLOAD,MEDIUM,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031V,1204.54.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031W,1204.25.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031X,1208.48.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031Y,1204.56.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T06:36:11,2021-031Z,1204.18.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031AA,1208.23.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031AB,1219.32.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031AC,1204.24.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T06:36:11,2021-031AD,1207.59.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031AE,1204.52.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031AF,1208.34.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031AG,1215.47.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031AH,1204.37.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031AJ,1213.45.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031AK,1217.25.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T06:36:11,2021-031AL,1216.32.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-11-01T04:58:37,2021-031AM,1216.59.00,PAYLOAD,LARGE,REGNO UNITO,2021,VOSTO
2021-10-28T19:47:07,2011-037NW,1255.6,DEBRIS,SMALL,EX USSR,2011,TTMTR
2021-11-01T06:56:12,2021-033A,494.28.00,TBA,MEDIUM,CINA,2021,TSC
2021-11-01T06:56:12,2021-033B,500.17.00,TBA,MEDIUM,CINA,2021,TSC
2021-11-01T07:06:15,2021-033C,493.01.00,TBA,LARGE,CINA,2021,TSC
2021-11-01T13:46:14,2021-033D,496.29.00,TBA,LARGE,CINA,2021,TSC
2021-11-01T06:56:12,2021-033E,503.56.00,TBA,MEDIUM,CINA,2021,TSC
2021-11-01T06:56:12,2021-033F,493.37.00,TBA,MEDIUM,CINA,2021,TSC
2021-11-01T06:36:11,2021-033G,505.53.00,TBA,MEDIUM,CINA,2021,TSC
2021-11-01T06:56:12,2021-033H,501.28.00,TBA,MEDIUM,CINA,2021,TSC
2021-11-01T06:56:12,2021-033J,499.24.00,TBA,MEDIUM,CINA,2021,TSC
2021-11-01T06:56:12,2021-033K,391.47.00,TBA,LARGE,CINA,2021,TSC
2021-10-29T18:22:41,1979-077J,1634.14.00,DEBRIS,MEDIUM,EX USSR,1979,PKMTR
2021-10-31T18:07:15,1979-104AL,315.59.00,DEBRIS,SMALL,STATI IN EST/ SUD AFRICA,1979,FRANCIAGUI
2021-10-31T18:07:15,1980-063E,1126.22.00,DEBRIS,LARGE,EX USSR,1980,PKMTR
2021-10-29T18:22:41,1980-063F,1256.35.00,DEBRIS,LARGE,EX USSR,1980,PKMTR
2021-11-01T06:46:11,1981-016M,3064.41.00,DEBRIS,MEDIUM,EX USSR,1981,PKMTR
2021-11-01T04:58:37,1981-031P,1957.13.00,DEBRIS,MEDIUM,EX USSR,1981,PKMTR
2021-10-28T19:47:07,1981-123E,870.08.00,DEBRIS,SMALL,EX USSR,1981,TTMTR
2021-10-24T17:20:17,1982-045E,1780.14.00,DEBRIS,MEDIUM,EX USSR,1982,PKMTR
2021-10-22T18:15:39,1982-055BR,958.16.00,DEBRIS,SMALL,EX USSR,1982,PKMTR
2021-11-01T07:06:15,2021-034A,623.27.00,PAYLOAD,LARGE,FRANCIA,2021,FRANCIAGUI
2021-10-31T18:07:15,2021-034B,618.49.00,PAYLOAD,SMALL,STATI UNITI,2021,FRANCIAGUI
2021-10-31T18:07:15,2021-034C,613.03.00,PAYLOAD,SMALL,LITUANIA,2021,FRANCIAGUI
2021-11-01T14:36:10,2021-034D,607.47.00,PAYLOAD,MEDIUM,ITALIA,2021,FRANCIAGUI
2021-11-01T06:56:12,2021-034E,618.52.00,PAYLOAD,MEDIUM,NORVEGIA,2021,FRANCIAGUI
2021-11-01T07:06:15,2021-034F,621.42.00,PAYLOAD,SMALL,STATI UNITI,2021,FRANCIAGUI
2021-11-01T06:56:12,2021-035A,395.29.00,PAYLOAD,LARGE,CINA,2021,WSC
2021-11-01T06:16:13,2021-036A,549.01.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036B,345.33.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T14:36:10,2021-036C,417.58.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T14:36:10,2021-036D,412.21.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036E,550.46.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:16:13,2021-036F,551.29.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T14:36:10,2021-036G,550.11.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036H,552.54.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036J,551.35.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036K,553.23.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T14:36:10,2021-036L,551.12.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T14:36:10,2021-036M,550.53.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:16:13,2021-036N,546.36.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036P,552.34.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036Q,552.18.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T07:06:15,2021-036R,554.21.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036S,552.58.00,PAYLOAD,MEDIUM,STATI UNITI,2021,AFETR
2021-11-01T14:46:11,2021-036T,552.29.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-10-31T18:07:15,2021-036U,550.12.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:16:13,2021-036V,549.34.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T14:46:11,2021-036W,553.55.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T14:56:11,2021-036X,550.49.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:26:11,2021-036Y,550.46.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036Z,553.42.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:26:11,2021-036AA,550.28.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036AB,549.28.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T14:56:11,2021-036AC,549.04.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036AD,551.15.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036AE,549.05.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036AF,549.31.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036AG,547.38.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T14:56:11,2021-036AH,547.32.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036AJ,551.35.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036AK,548.44.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036AL,547.56.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036AM,550.31.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036AN,556.29.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-10-31T22:36:11,2021-036AP,553.02.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-036AQ,550.47.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036AR,551.06.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036AS,551.48.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T14:56:11,2021-036AT,552.19.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036AU,551.54.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036AV,549.06.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036AW,550.25.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:36:11,2021-036AX,553.28.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T07:06:15,2021-036AY,546.33.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036AZ,546.48.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036BA,553.43.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:46:11,2021-036BB,546.3,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036BC,550.58.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036BD,551.51.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036BE,550.26.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036BF,546.46.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036BG,550.04.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036BH,549.56.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T14:56:11,2021-036BJ,559.07.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-036BK,548.31.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:46:11,2021-036BL,549.29.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-036BM,551.37.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T07:06:15,2021-037A,1083.57.00,PAYLOAD,LARGE,CINA,2021,JSC
2021-11-01T04:58:37,2021-037B,987.08.00,ROCKET BODY,LARGE,CINA,2021,JSC
2021-11-01T06:56:12,2020-084B,394.31.00,DEBRIS,LARGE,STATI UNITI,2020,AFETR
2021-11-01T04:58:37,1981-057G,505.53.00,DEBRIS,MEDIUM,STATI IN EST/ SUD AFRICA,1981,FRANCIAGUI
2021-10-31T22:46:11,1983-070M,721.38.00,DEBRIS,MEDIUM,EX USSR,1983,PKMTR
2021-10-31T18:07:15,1983-105C,605.46.00,DEBRIS,MEDIUM,STATI IN EST/ SUD AFRICA,1983,FRANCIAGUI
2021-11-01T04:58:37,1984-081G,1138.03.00,DEBRIS,MEDIUM,FRANCIA,1984,FRANCIAGUI
2021-10-28T19:47:07,1984-081H,999.29.00,DEBRIS,MEDIUM,FRANCIA,1984,FRANCIAGUI
2021-10-31T18:07:15,1990-045H,554.44.00,DEBRIS,MEDIUM,EX USSR,1990,TTMTR
2021-11-01T14:56:11,1988-063K,383.09.00,DEBRIS,MEDIUM,FRANCIA,1988,FRANCIAGUI
2021-10-27T18:00:50,1988-109X,472.24.00,DEBRIS,MEDIUM,FRANCIA,1988,FRANCIAGUI
2021-11-01T06:16:13,1991-003U,467.38.00,DEBRIS,MEDIUM,FRANCIA,1991,FRANCIAGUI
2021-11-01T06:46:11,2021-038A,549.54.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038B,548.07.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038C,547.38.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038D,561.32.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038E,550.14.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038F,561.18.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038G,550.01.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038H,546.14.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038J,546.35.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:46:11,2021-038K,550.19.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:46:11,2021-038L,548.32.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038M,547.19.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:46:11,2021-038N,547.36.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-10-31T14:56:11,2021-038P,546.21.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038Q,547.56.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T14:46:11,2021-038R,551.02.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038S,548.08.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:46:11,2021-038T,548.56.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038U,547.55.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038V,546.21.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038W,548.55.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:46:11,2021-038X,547.23.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038Y,547.18.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:46:11,2021-038Z,548.06.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038AA,550.42.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038AB,550.11.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:46:11,2021-038AC,547.31.00,PAYLOAD,MEDIUM,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038AD,546.58.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:46:11,2021-038AE,548.59.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038AF,548.44.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038AG,549.01.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-10-31T18:07:15,2021-038AH,548.11.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-10-31T15:06:13,2021-038AJ,551.33.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038AK,546.25.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038AL,550.03.00,PAYLOAD,MEDIUM,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038AM,549.38.00,PAYLOAD,MEDIUM,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038AN,546.19.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038AP,549.56.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038AQ,551.44.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038AR,552.52.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038AS,547.42.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038AT,546.2,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038AU,549.35.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038AV,550.27.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-10-31T18:07:15,2021-038AW,546.26.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-10-31T15:06:13,2021-038AX,546.23.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T07:06:15,2021-038AY,548.51.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038AZ,549.23.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038BA,547.12.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038BB,548.28.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038BC,549.41.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038BD,546.38.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038BE,547.38.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038BF,549.51.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038BG,547.46.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038BH,548.15.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038BJ,547.53.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038BK,519.17.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-038BL,452.32.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-038BM,437.01.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,1990-045J,426.36.00,DEBRIS,MEDIUM,EX USSR,1990,TTMTR
2021-10-31T18:07:15,1996-022C,426.08.00,DEBRIS,MEDIUM,FRANCIA,1996,FRANCIAGUI
2021-10-31T18:07:15,1991-075Q,430.54.00,DEBRIS,MEDIUM,FRANCIA,1991,FRANCIAGUI
2021-11-01T04:58:37,1993-036BYN,703.55.00,DEBRIS,SMALL,EX USSR,1993,PKMTR
2021-10-31T18:07:15,1996-040E,433.54.00,DEBRIS,MEDIUM,FRANCIA,1996,FRANCIAGUI
2021-11-01T06:56:12,2007-044E,432.45.00,DEBRIS,MEDIUM,FRANCIA,2007,FRANCIAGUI
2021-11-01T07:06:15,2021-039A,596.52.00,PAYLOAD,LARGE,CINA,2021,XSC
2021-11-01T07:06:15,2021-039B,595.39.00,PAYLOAD,LARGE,CINA,2021,XSC
2021-11-01T07:06:15,2021-039C,596.34.00,PAYLOAD,LARGE,CINA,2021,XSC
2021-11-01T07:06:15,2021-039D,601.45.00,PAYLOAD,MEDIUM,CINA,2021,XSC
2021-11-01T04:58:37,2021-039E,477.51.00,ROCKET BODY,LARGE,CINA,2021,XSC
2021-11-01T04:58:37,2021-040A,547.35.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:16:13,2021-040B,546.21.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040C,561.24.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-040D,549.54.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040E,548.44.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-040F,546.05.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-040G,548.03.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040H,551.01.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040J,561.35.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-040K,556.51.00,PAYLOAD,MEDIUM,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040L,557.33.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040M,560.51.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040N,559.06.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040P,546.01.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040Q,546.19.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040R,547.06.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040S,561.03.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040T,546.39.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040U,560.06.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040V,561.13.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040W,548.24.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-040X,559.43.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-040Y,560.41.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040Z,560.14.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-10-31T22:56:12,2021-040AA,546.09.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AB,560.58.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AC,560.18.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AD,557.49.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AE,558.59.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AG,546.41.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AH,561.18.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-040AJ,546.14.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-040AK,558.53.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AL,546.04.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:16:13,2021-040AM,546.06.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AN,560.07.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AP,546.05.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-040AQ,556.43.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AR,560.56.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AS,560.19.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AT,560.45.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AU,555.25.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-040AV,559.41.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AW,546.07.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T04:58:37,2021-040AX,556.34.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
2021-11-01T06:56:12,2021-040AY,560.07.00,PAYLOAD,LARGE,STATI UNITI,2021,AFETR
